Year,WBIC,level
1986,1859900,1140.2313838656778
1987,1859900,1124.3007192170107
1988,1859900,1097.2555864417905
1989,1859900,1087.4895264489958
1990,1859900,1094.1051824115157
1991,1859900,1129.192894111599
1992,1859900,1125.882321553425
1993,1859900,1130.165995460266
1994,1859900,1131.0538734206068
1995,1859900,1144.95342596033
1996,1859900,1161.1886879859553
1997,1859900,1153.287167420597
1998,1859900,1139.2166083793863
1999,1859900,1149.6224382509322
2000,1859900,1153.3415454161236
2001,1859900,1170.2617595461988
2002,1859900,1201.2290442366452
2003,1859900,1185.163995842968
2004,1859900,1202.2166171466254
2005,1859900,1196.9242926910058
2006,1859900,1171.3539395357238
2007,1859900,1152.1098611505724
2008,1859900,1145.4866574778698
2009,1859900,1124.3453048696306
2010,1859900,1138.4750713380838
2011,1859900,1132.7412722740896
2012,1859900,1118.4068049594732
2013,1859900,1110.947507210595
2014,1859900,1142.3065167506984
2015,1859900,1161.2587872993954
1948,2469400,1000
1949,2469400,996.6367810456383
1950,2469400,1000.1719701064404
1951,2469400,1035.1738003345006
1952,2469400,1028.9387297981891
1953,2469400,1035.152824572386
1954,2469400,1053.6569778247995
1955,2469400,1052.5761370730725
1956,2469400,1040.203877589809
1957,2469400,1037.0664285180637
1958,2469400,1022.5021816998408
1959,2469400,1025.4086956322772
1960,2469400,1022.9918629062256
1961,2469400,1016.5594559126822
1962,2469400,1018.9067963739568
1963,2469400,996.7540744934489
1964,2469400,991.3588385131027
1965,2469400,1008.5860537804671
1966,2469400,998.2256485646798
1967,2469400,996.472519307233
1968,2469400,1033.9786386637238
1969,2469400,1019.6902933046433
1970,2469400,1029.8527600400585
1971,2469400,1043.6908286941486
1972,2469400,1053.3282891324818
1973,2469400,1057.1932131740107
1974,2469400,1045.894709012263
1975,2469400,1045.957554126161
1976,2469400,1005.9325307062702
1977,2469400,1032.4732841075206
1978,2469400,1034.0720783787638
1979,2469400,1029.4527909861645
1980,2469400,1023.0095328755943
1981,2469400,1025.9513006171544
1982,2469400,1043.8234275839789
1983,2469400,1055.6220708782541
1984,2469400,1066.3490587863203
1985,2469400,1082.0354326219174
1986,2469400,1098.0348871006865
1987,2469400,1072.9071414197122
1988,2469400,1048.4708590643677
1989,2469400,1034.2294293651612
1990,2469400,1031.072529250561
1991,2469400,1056.454243117484
1992,2469400,1045.910619263725
1993,2469400,1036.5024429449359
1994,2469400,1042.8828966319709
1995,2469400,1048.7405731743602
1996,2469400,1070.9260737963248
1997,2469400,1051.4285732060994
1998,2469400,1036.130145129137
1999,2469400,1044.6234853745354
2000,2469400,1031.9014783584764
2001,2469400,1030.9739797325506
2002,2469400,1045.4940371113792
2003,2469400,1035.457007925429
2004,2469400,1053.32822870793
2005,2469400,1048.3289952618877
2006,2469400,1024.094036457046
2007,2469400,1017.3231993135182
2008,2469400,1017.2225531821445
2009,2469400,998.5821260750195
2010,2469400,1014.9581034869681
2011,2469400,1010.3096699692024
2012,2469400,1001.7353005175619
2013,2469400,1004.7977363370479
2014,2469400,1046.775050378568
2015,2469400,1062.6162599655981
1948,983300,1000
1949,983300,993.8187033488939
1950,983300,980.8495542628077
1951,983300,996.0611634793419
1952,983300,980.0403607541888
1953,983300,971.349992902831
1954,983300,971.3474603245357
1955,983300,965.1472988597544
1956,983300,955.1909194274672
1957,983300,938.3418140380693
1958,983300,920.529937199915
1959,983300,936.995715296376
1960,983300,937.8027681026027
1961,983300,934.7767959629284
1962,983300,923.6405632810557
1963,983300,899.3920919474403
1964,983300,893.6429973225412
1965,983300,902.8388899179329
1966,983300,897.2092814505925
1967,983300,898.4200117679242
1968,983300,925.8264917047803
1969,983300,917.2936488696209
1970,983300,915.3838139815637
1971,983300,917.4855428883294
1972,983300,931.1715064819422
1973,983300,936.965103759169
1974,983300,929.7408907414017
1975,983300,925.3664267948254
1976,983300,887.4852186089842
1977,983300,903.771402188446
1978,983300,920.1504344252813
1979,983300,924.3309237953076
1980,983300,933.8265219512887
1981,983300,935.0028169076885
1982,983300,953.2872145954047
1983,983300,957.9699922067406
1984,983300,952.0024706092803
1985,983300,969.4796105021908
1986,983300,967.5384030651426
1987,983300,944.2003800789485
1988,983300,930.3710273962214
1989,983300,900.9288211532619
1990,983300,920.1651871435372
1991,983300,946.7895051648899
1992,983300,944.7832760238401
1993,983300,942.0315208848929
1994,983300,947.4147120983704
1995,983300,954.5712748614326
1996,983300,972.1710978323287
1997,983300,976.4258308641886
1998,983300,948.5957235553993
1999,983300,948.2093213075586
2000,983300,949.3571740038492
2001,983300,954.4867559284563
2002,983300,981.7289303656969
2003,983300,965.052100173484
2004,983300,964.5947470931675
2005,983300,950.3094093037546
2006,983300,942.1855561234399
2007,983300,934.6304598621869
2008,983300,913.6724510407122
2009,983300,893.2473497669143
2010,983300,914.0862173518913
2011,983300,900.5746031541717
2012,983300,889.437300505865
2013,983300,900.2337134431098
2014,983300,929.5014698725075
2015,983300,934.8336494951712
1948,421800,1000
1949,421800,986.5242898069988
1950,421800,986.0524723452675
1951,421800,1009.0799600034725
1952,421800,997.2498640724843
1953,421800,987.088520146917
1954,421800,998.5405817633947
1955,421800,979.8590411654305
1956,421800,971.1938716940708
1957,421800,966.7860632274445
1958,421800,944.0006246721176
1959,421800,963.5020188797272
1960,421800,979.7857297008276
1961,421800,982.8621729558777
1962,421800,981.9631835878765
1963,421800,961.7802601849259
1964,421800,964.2337535113987
1965,421800,982.1828940472118
1966,421800,975.122496593585
1967,421800,988.3412037883043
1968,421800,1009.2098781048232
1969,421800,1017.589021245774
1970,421800,1024.0537283378324
1971,421800,1039.6594955906974
1972,421800,1049.322365480413
1973,421800,1062.6055078095633
1974,421800,1056.2348204903383
1975,421800,1056.1978474925656
1976,421800,1028.7999826390478
1977,421800,1040.1958897187455
1978,421800,1047.5540694875544
1979,421800,1058.661006273524
1980,421800,1059.6797078124896
1981,421800,1049.7733662188512
1982,421800,1068.8037753388626
1983,421800,1083.9871827305308
1984,421800,1097.1241606157494
1985,421800,1116.0050410988945
1986,421800,1114.2069748152167
1987,421800,1100.299239288656
1988,421800,1083.990122569575
1989,421800,1060.8814857931752
1990,421800,1074.8194397031643
1991,421800,1090.4228208546967
1992,421800,1100.1083950711866
1993,421800,1107.7571507793218
1994,421800,1105.8129900095141
1995,421800,1108.163339539088
1996,421800,1123.9888442118374
1997,421800,1116.6004720923354
1998,421800,1094.5564757285827
1999,421800,1087.0424811579746
2000,421800,1088.2710377147705
2001,421800,1082.617631421813
2002,421800,1084.9850914763285
2003,421800,1080.6447123237256
2004,421800,1078.9027826649954
2005,421800,1056.7778997845628
2006,421800,1039.6911600551277
2007,421800,1003.1831800244222
2008,421800,983.3723575758971
2009,421800,972.9579355095077
2010,421800,973.0150820162189
2011,421800,961.1684870809052
2012,421800,941.4451653436145
2013,421800,944.4327236787666
2014,421800,948.8903302874286
2015,421800,942.8266369656578
1948,692600,1000
1949,692600,993.8803057487784
1950,692600,985.1546148105965
1951,692600,1003.5479378304123
1952,692600,989.0026944463723
1953,692600,987.2889302154642
1954,692600,993.0326015878526
1955,692600,978.391677715289
1956,692600,969.6056099111906
1957,692600,952.9192968964653
1958,692600,934.46166478744
1959,692600,944.8664835850526
1960,692600,948.7592306427958
1961,692600,943.7227509637236
1962,692600,936.2657651762465
1963,692600,909.8769447162716
1964,692600,906.3722279064384
1965,692600,913.2125421442579
1966,692600,911.1315578853676
1967,692600,918.6707114869644
1968,692600,939.406251608786
1969,692600,930.327652247684
1970,692600,932.5042114524808
1971,692600,934.2860851551832
1972,692600,946.304624215216
1973,692600,947.9686554923809
1974,692600,942.0915248266392
1975,692600,934.9691279423262
1976,692600,899.5754382485306
1977,692600,913.2019267921903
1978,692600,920.1035955217186
1979,692600,931.7098529068738
1980,692600,939.8453993047996
1981,692600,942.6934600139286
1982,692600,964.0788781767922
1983,692600,976.889627841125
1984,692600,970.5218312059876
1985,692600,986.3687828857511
1986,692600,983.3194417969139
1987,692600,964.2103236922477
1988,692600,953.7892050543104
1989,692600,923.141220581971
1990,692600,927.1706309037874
1991,692600,946.0619084136408
1992,692600,944.1667468298366
1993,692600,937.8773627151412
1994,692600,934.6167220586275
1995,692600,944.8998165569044
1996,692600,957.9702678533984
1997,692600,959.4617233901332
1998,692600,930.8314866567641
1999,692600,932.8090198298111
2000,692600,930.9428256753613
2001,692600,934.9391442339329
2002,692600,957.0882619813399
2003,692600,950.9500557467891
2004,692600,955.1185359577029
2005,692600,951.986975128586
2006,692600,938.2824727334279
2007,692600,914.5921456944469
2008,692600,898.7331436673074
2009,692600,883.0913698425406
2010,692600,894.151968068488
2011,692600,880.0147010309333
2012,692600,863.2304815995736
2013,692600,868.4552908720556
2014,692600,879.5229595136394
2015,692600,873.3795028729564
1948,2642000,1000
1949,2642000,988.9966967567202
1950,2642000,980.7342948216113
1951,2642000,1007.7295353263034
1952,2642000,995.8256841469256
1953,2642000,994.2891886906098
1954,2642000,1008.6668786004013
1955,2642000,993.5121083327494
1956,2642000,978.9666272208339
1957,2642000,976.608967499114
1958,2642000,952.4608508642912
1959,2642000,953.6099150697362
1960,2642000,943.7307765406588
1961,2642000,932.7197677230068
1962,2642000,935.6343959955367
1963,2642000,914.6013562806911
1964,2642000,902.5245370646257
1965,2642000,923.2894322567829
1966,2642000,902.0628577456941
1967,2642000,898.3086807180159
1968,2642000,928.7912249847558
1969,2642000,907.0087225664299
1970,2642000,919.7846390496013
1971,2642000,931.5246384438385
1972,2642000,934.2028559387124
1973,2642000,934.2123778898133
1974,2642000,916.2645947119124
1975,2642000,929.721356211601
1976,2642000,890.4367917799319
1977,2642000,912.9004983727926
1978,2642000,918.7534416243767
1979,2642000,919.5197229841791
1980,2642000,917.009810721851
1981,2642000,927.5642403191752
1982,2642000,936.506735834511
1983,2642000,943.687921528382
1984,2642000,954.0827887957917
1985,2642000,975.8846920579163
1986,2642000,985.6289301894011
1987,2642000,957.1523917544391
1988,2642000,927.4273628561606
1989,2642000,911.3094062371315
1990,2642000,916.5169906048072
1991,2642000,945.5127039337658
1992,2642000,934.3263976831732
1993,2642000,942.9518981835483
1994,2642000,945.4827247462177
1995,2642000,963.0991216470636
1996,2642000,968.0672036514825
1997,2642000,961.2365837854043
1998,2642000,955.3976025113669
1999,2642000,949.6701317846891
2000,2642000,933.5475953333089
2001,2642000,944.9955298173007
2002,2642000,968.2413060564886
2003,2642000,955.1310580005788
2004,2642000,969.6060682694889
2005,2642000,971.646772053423
2006,2642000,946.6941514941115
2007,2642000,939.5377442356865
2008,2642000,925.7308714039311
2009,2642000,898.5159584905949
2010,2642000,930.8987470605379
2011,2642000,913.1422114572272
2012,2642000,908.1733756740641
2013,2642000,896.2967257673993
2014,2642000,917.6372632552669
2015,2642000,931.3317198202069
1948,1858200,1000
1949,1858200,984.9456313064919
1950,1858200,976.8495099322331
1951,1858200,1004.8610775772319
1952,1858200,989.9402796685331
1953,1858200,987.388442397868
1954,1858200,1001.3010190606484
1955,1858200,984.7676976200617
1956,1858200,970.0309319841507
1957,1858200,960.6452173358753
1958,1858200,937.3957218446568
1959,1858200,939.0083699642142
1960,1858200,933.4732686728552
1961,1858200,924.0586803186072
1962,1858200,927.5108314529332
1963,1858200,908.3260674057744
1964,1858200,893.7054642539038
1965,1858200,910.6110989188543
1966,1858200,894.1782588477067
1967,1858200,891.1954552376034
1968,1858200,924.3690977205313
1969,1858200,904.739512151916
1970,1858200,916.1178435180537
1971,1858200,921.7617717969362
1972,1858200,929.4597281745349
1973,1858200,928.1966250948474
1974,1858200,909.9530206062047
1975,1858200,916.2745569254145
1976,1858200,874.5843818172779
1977,1858200,894.9871864233018
1978,1858200,897.7443537485107
1979,1858200,893.3821505649523
1980,1858200,891.3076030077833
1981,1858200,891.990383556483
1982,1858200,905.1358410210296
1983,1858200,915.9996941317878
1984,1858200,928.1212859547355
1985,1858200,948.0047506557316
1986,1858200,950.0354801597892
1987,1858200,932.0133215187357
1988,1858200,908.6431869894874
1989,1858200,895.5629927985277
1990,1858200,902.8815773272191
1991,1858200,936.318606443087
1992,1858200,928.8706185492811
1993,1858200,934.6830448782724
1994,1858200,936.2574935965795
1995,1858200,950.3799523348823
1996,1858200,964.2024950900676
1997,1858200,965.0541699844576
1998,1858200,962.2314827850824
1999,1858200,965.5502625875195
2000,1858200,967.9572952453465
2001,1858200,984.6521725793694
2002,1858200,1004.3571752392421
2003,1858200,990.5094307650899
2004,1858200,1003.1041097029357
2005,1858200,996.7370947748769
2006,1858200,964.0465298074984
2007,1858200,950.6109862095227
2008,1858200,940.0988266134732
2009,1858200,912.0444212342358
2010,1858200,923.6604682329291
2011,1858200,904.2633573396316
2012,1858200,882.8591142252101
2013,1858200,874.3299048718582
2014,1858200,900.2056211171913
2015,1858200,918.1720650885172
1948,43900,1000
1949,43900,979.8333600963412
1950,43900,978.4849667744681
1951,43900,992.9187876103508
1952,43900,994.5637811159231
1953,43900,976.0676625433282
1954,43900,986.4430232338525
1955,43900,967.1477518204699
1956,43900,964.1625307332855
1957,43900,944.9451183256192
1958,43900,914.0839281827018
1959,43900,922.4687790182015
1960,43900,935.2782633645006
1961,43900,934.6733439055786
1962,43900,912.9812628071832
1963,43900,888.976555666091
1964,43900,880.2027452690852
1965,43900,902.8557357832564
1966,43900,885.1436750757194
1967,43900,877.1527474527471
1968,43900,871.7319917798766
1969,43900,865.9191155233348
1970,43900,866.8167774682846
1971,43900,868.2213264080269
1972,43900,883.1857424102458
1973,43900,892.7465707029571
1974,43900,894.4464139007215
1975,43900,886.3759773513613
1976,43900,863.2292698686119
1977,43900,876.809261982907
1978,43900,885.9244678909472
1979,43900,883.5057076896596
1980,43900,885.7273208863669
1981,43900,894.0616448455161
1982,43900,913.890414998472
1983,43900,926.2951608699377
1984,43900,949.1133415282678
1985,43900,968.4716445112974
1986,43900,993.0008195261595
1987,43900,993.66766953363
1988,43900,972.2537492829144
1989,43900,958.2818429603276
1990,43900,972.2464193769762
1991,43900,983.4122583413829
1992,43900,970.6917846128613
1993,43900,978.2008315272133
1994,43900,958.5778390937635
1995,43900,948.2804348118535
1996,43900,948.5253024051292
1997,43900,943.0027409254236
1998,43900,935.8220681290726
1999,43900,941.6357722869303
2000,43900,948.1553660245663
2001,43900,952.2784398393916
2002,43900,943.2112398503104
2003,43900,941.8531146591754
2004,43900,961.3142762466151
2005,43900,939.2465341998161
2006,43900,942.3595737692801
2007,43900,922.4084087787858
2008,43900,934.7653877851274
2009,43900,935.4510491032439
2010,43900,935.3951465036419
2011,43900,936.8097000399885
2012,43900,913.7512225445674
2013,43900,928.0006717798817
2014,43900,937.4615484166875
2015,43900,936.5373622089865
1948,1852300,1000
1949,1852300,991.915742453904
1950,1852300,987.8447003267056
1951,1852300,1017.5775276552554
1952,1852300,1004.8904782824628
1953,1852300,1003.6134188471895
1954,1852300,1023.0659541461674
1955,1852300,1018.475609013226
1956,1852300,1003.020216558588
1957,1852300,996.4245232399041
1958,1852300,980.1762002757376
1959,1852300,980.3401667688456
1960,1852300,979.2762450933245
1961,1852300,964.6414555202977
1962,1852300,966.1964741341983
1963,1852300,940.5378288283921
1964,1852300,934.6848459005763
1965,1852300,949.2428258088294
1966,1852300,942.322042958731
1967,1852300,942.5231810552887
1968,1852300,977.4742774101356
