dat$Date,dat$WBIC,2.5%,50%,97.5%
1950-04-28,1858200,9997.591563728722,10001.321708639349,10005.606588094686
1950-04-29,1858200,9996.711190863887,10000.371724686225,10004.679725497259
1950-04-30,1858200,10002.398864148628,10006.093751784843,10010.523326200115
1950-05-01,1858200,10000.548413688331,10004.250553804108,10008.687265340366
1950-05-02,1858200,10000.075079365663,10003.77554069618,10008.158481643188
1950-05-03,1858200,10006.209118414641,10009.955236155292,10014.322865668657
1950-05-04,1858200,10009.406955809314,10013.390768864154,10017.738947516946
1950-05-05,1858200,10026.212388638012,10029.801363606337,10034.175885762015
1950-05-06,1858200,10033.4981289693,10037.464586915408,10041.898377381476
1950-05-07,1858200,10032.786956099742,10036.81100065407,10041.133042918178
1950-05-08,1858200,10032.16736674547,10036.351765855412,10040.563010244816
1950-05-09,1858200,10040.289607835153,10044.457573305026,10048.74971592051
1950-05-10,1858200,10039.223694622095,10043.431033050954,10047.858317612194
1950-05-11,1858200,10037.261863108697,10041.466146653704,10045.905920329868
1950-05-12,1858200,10035.131807517064,10039.286060926668,10043.72502273679
1950-05-13,1858200,10032.649116181838,10036.823173464983,10041.370731284162
1950-05-14,1858200,10030.173576264553,10034.409198418265,10039.07674335597
1950-05-15,1858200,10026.261154575684,10030.269613732402,10035.090007697609
1950-05-16,1858200,10023.209954211974,10027.30002524653,10032.181149589796
1950-05-17,1858200,10023.951200961397,10027.90244508314,10032.869399188283
1950-05-18,1858200,10019.553324815295,10023.654627167281,10028.707843729744
1950-05-19,1858200,10016.499289014511,10020.798843064174,10025.873288110626
1950-05-20,1858200,10014.436661145919,10018.87336302705,10023.933190585494
1950-05-21,1858200,10012.601950599292,10016.847711056169,10021.84380871935
1950-05-22,1858200,10010.01477375732,10014.270318687424,10019.387353593753
1950-05-23,1858200,10007.498951002377,10011.68592184495,10016.799113975932
1950-05-24,1858200,10006.561644659705,10010.747656472286,10015.888958598427
1950-05-25,1858200,10007.783714554214,10011.925164822987,10017.08232513045
1950-05-26,1858200,10005.160823578706,10009.332913701712,10014.605750099208
1950-05-27,1858200,10001.531641737576,10005.707138270049,10010.875054899036
1950-05-28,1858200,9997.154914438648,10001.450010534763,10006.6932935419
1950-05-29,1858200,9991.16275057596,9995.650252858732,10000.935230583138
1950-05-30,1858200,9989.96990222498,9994.48030850577,9999.8558061341
1950-05-31,1858200,9987.710750316812,9992.428917353809,9997.767722265047
1950-06-01,1858200,9985.98055281686,9990.81062895154,9996.149488243405
1950-06-02,1858200,9983.607678552227,9988.269749554202,9993.67901398335
1950-06-03,1858200,9981.681139969169,9986.382892140944,9991.729064945124
1950-06-04,1858200,9976.070167010676,9980.661161477266,9986.142668353294
1950-06-05,1858200,9969.92072085011,9974.762431090734,9980.354002997774
1950-06-06,1858200,9967.392827623946,9972.306028686495,9977.947497721618
1950-06-07,1858200,9964.845373435379,9969.64686809061,9975.284430948932
1950-06-08,1858200,9962.103744980202,9966.915418814608,9972.556009011982
1950-06-09,1858200,9963.59323185655,9968.44384728134,9974.18133251699
1950-06-10,1858200,9958.23562129306,9963.045920462537,9968.669407818707
1950-06-11,1858200,9953.063681050258,9958.144962444616,9963.786902120832
1950-06-12,1858200,9962.124173947455,9967.860194877647,9973.455284786472
1950-06-13,1858200,9984.166052519522,9990.632148384497,9995.53496214336
1950-06-14,1858200,9981.246894073505,9987.740406390894,9992.838711405602
1950-06-15,1858200,9979.59584328362,9985.954076965552,9991.094159890032
1950-06-16,1858200,9975.355379715878,9981.65661412666,9986.95308736973
1950-06-17,1858200,9970.836540412674,9977.584919839213,9982.669474932136
1950-06-18,1858200,9965.657760308626,9972.233074073716,9977.475670445947
1950-06-19,1858200,9958.609541241509,9965.10053832785,9970.014183738434
1950-06-20,1858200,9956.107429785261,9962.52823144104,9967.66088956684
1950-06-21,1858200,9953.8521573284,9960.19612369413,9965.344516571737
1950-06-22,1858200,9949.893799819543,9956.314034396499,9961.476787155247
1950-06-23,1858200,9953.335992328479,9959.993069720509,9965.006794612864
1950-06-24,1858200,9951.908522134254,9958.555873311141,9963.667443585538
1950-06-25,1858200,9951.457776844953,9958.114616263814,9963.141386404452
1950-06-26,1858200,9948.955454882345,9955.66582165026,9960.820563176736
1950-06-27,1858200,9942.652994869577,9949.415562772796,9954.699359015507
1950-06-28,1858200,9937.52328042053,9944.61620978502,9949.555569651122
1950-06-29,1858200,9937.850422476033,9944.817481964401,9949.78154665825
1950-06-30,1858200,9933.465632195705,9940.349981951975,9945.552313250455
1950-07-01,1858200,9932.211540248061,9938.950781384856,9944.210089012504
1950-07-02,1858200,9933.006376778154,9939.87960131565,9945.051645150408
1950-07-03,1858200,9942.23845133717,9949.527524937434,9954.412327636805
1950-07-04,1858200,9939.097296285232,9946.288427363426,9951.232548921704
1950-07-05,1858200,9935.462336591969,9942.782767400047,9947.820077583126
1950-07-06,1858200,9932.44216575984,9939.669561346162,9944.776481589062
1950-07-07,1858200,9927.24396863447,9934.30887597852,9939.507748364727
1950-07-08,1858200,9921.998074556992,9928.88259366259,9934.415698891833
1950-07-09,1858200,9918.1674044565425,9925.158482428265,9930.731952633429
1950-07-10,1858200,9913.243129973907,9920.115580043606,9925.64556288383
1950-07-11,1858200,9909.162916238736,9916.001210305845,9921.64188334463
1950-07-12,1858200,9925.155120292635,9932.022817484929,9937.975134360835
1950-07-13,1858200,9923.554180602187,9930.376543128805,9936.376147966996
1950-07-14,1858200,9918.876510677335,9925.746068903976,9931.831077316689
1950-07-15,1858200,9917.04597651327,9923.959900402293,9930.006494767345
1950-07-16,1858200,9917.713769366455,9924.655497328069,9930.68069130351
1950-07-17,1858200,9927.00761453926,9933.977911743055,9940.005655789504
1950-07-18,1858200,9921.665875202765,9928.84953061242,9934.764742678606
1950-07-19,1858200,9931.97616688528,9938.290102738501,9944.477059449699
1950-07-20,1858200,9931.456946342963,9937.769887793855,9943.947481548159
1950-07-21,1858200,9925.371213945655,9931.497791401333,9938.12110940991
1950-07-22,1858200,9931.322768639893,9937.316250633823,9943.988805733981
1950-07-23,1858200,9933.225223747126,9939.209863210981,9945.875426533625
1950-07-24,1858200,9930.248579054401,9936.2165770452375,9942.769178876586
1950-07-25,1858200,9928.512113455814,9934.461491402,9941.130581385773
1950-07-26,1858200,9925.653408208396,9931.645045369272,9938.386640549994
1950-07-27,1858200,9922.436818264727,9928.57032817561,9935.07638320281
1950-07-28,1858200,9920.634330804034,9926.83336356163,9933.380540647395
1950-07-29,1858200,9916.863696233002,9923.06108401933,9929.660820348801
1950-07-30,1858200,9917.235673357527,9923.475928870062,9930.077571696029
1950-07-31,1858200,9917.800307721793,9923.928561167955,9930.622746220723
1950-08-01,1858200,9917.578702129354,9923.691026416775,9930.406380191627
1950-08-02,1858200,9915.743395961621,9921.649751818582,9928.443053733328
1950-08-03,1858200,9911.772452913652,9917.789130177222,9924.536557022326
1950-08-04,1858200,9907.45735800107,9913.404087362645,9919.98951345066
1950-08-05,1858200,9903.267029923678,9909.208007509957,9915.686087142345
1950-08-06,1858200,9899.1186714453,9904.868736501689,9911.469920238063
1950-08-07,1858200,9897.190484101171,9903.235762305054,9909.601503956823
1950-08-08,1858200,9897.363452413187,9903.325743860412,9909.685475079681
1950-08-09,1858200,9895.428805255717,9901.423617988095,9907.587032239524
1950-08-10,1858200,9892.481991357614,9898.61158226932,9904.754037082937
1950-08-11,1858200,9890.003563713384,9896.098174189483,9902.149716897713
1950-08-12,1858200,9884.774516599286,9890.951053661805,9896.8865055032
1950-08-13,1858200,9878.947509218586,9884.723150698992,9890.751650928145
1950-08-14,1858200,9875.09211010741,9880.851704805114,9886.893584560916
1950-08-15,1858200,9874.400495937602,9880.245870590956,9886.206858124187
1950-08-16,1858200,9875.416006369014,9881.187202252862,9887.267262027843
1950-08-17,1858200,9881.505932724871,9887.21044228538,9893.157736292907
1950-08-18,1858200,9878.225178774306,9884.004425018711,9889.76072954011
1950-08-19,1858200,9873.247604291679,9879.255103304684,9884.769337520462
1950-08-20,1858200,9867.344163431088,9873.466800768594,9879.041694458587
1950-08-21,1858200,9862.657138099858,9868.76624855479,9874.260588764288
1950-08-22,1858200,9859.718113188079,9865.90171355005,9871.631482551074
1950-08-23,1858200,9856.22199424302,9862.46817550204,9868.342522191768
1950-08-24,1858200,9851.438913927035,9857.616391828407,9863.496027870373
1950-08-25,1858200,9848.40633735481,9854.519013684778,9860.59016664865
1950-08-26,1858200,9845.540166111237,9851.858033367167,9857.870772065726
1950-08-27,1858200,9844.162908373393,9850.509389355831,9856.59591981758
1950-08-28,1858200,9848.170070991404,9854.375319760049,9860.513530591208
1950-08-29,1858200,9849.971877731025,9856.283748468315,9862.337554525415
1950-08-30,1858200,9848.010022418377,9854.336317344598,9860.509385642243
1950-08-31,1858200,9845.406558168399,9851.503869802835,9857.711788493847
1950-09-01,1858200,9840.710591397608,9846.726865669061,9853.082971493617
1950-09-02,1858200,9834.88506336802,9841.119063129005,9847.598788771811
1950-09-03,1858200,9829.327532739622,9835.83632554541,9842.280221600935
1950-09-04,1858200,9824.555702090973,9831.276845771163,9837.497374877652
1950-09-05,1858200,9821.042422927607,9827.701120748141,9833.870941524645
1950-09-06,1858200,9816.344640266332,9822.679046724672,9828.907164282407
1950-09-07,1858200,9811.097902824458,9817.578481128989,9823.998321788225
1950-09-08,1858200,9807.313268818318,9813.71571441641,9819.75014452102
1950-09-09,1858200,9803.17226549809,9809.523399774229,9815.931317758615
1950-09-10,1858200,9799.446740310825,9805.916611923174,9812.170839980532
1950-09-11,1858200,9813.823594305206,9820.497123624395,9826.977371708233
1950-09-12,1858200,9813.945807021955,9820.610810886501,9827.021421614689
1950-09-13,1858200,9811.656967755753,9818.250365048276,9824.715050455405
1950-09-14,1858200,9808.965543383369,9815.548827750372,9822.001764687368
1950-09-15,1858200,9805.840710627444,9812.536153162539,9818.85820385977
1950-09-16,1858200,9804.30460551984,9811.052391607904,9817.364272992068
1950-09-17,1858200,9802.367527653314,9809.165895590873,9815.502940854101
1950-09-18,1858200,9814.474020864334,9820.964185946137,9827.639959548098
1950-09-19,1858200,9812.914790783881,9819.487742462548,9826.083428620594
1950-09-20,1858200,9811.121686039944,9817.831564264889,9824.322631803007
1950-09-21,1858200,9810.295723065099,9817.15601705899,9823.583159740048
1950-09-22,1858200,9808.6323775204,9815.433142264934,9821.845880041885
1950-09-23,1858200,9805.611114467052,9812.224289005535,9818.544561019207
1950-09-24,1858200,9800.479448264454,9807.105130970416,9813.683098137411
1950-09-25,1858200,9794.724726096832,9801.24859926664,9808.170418119731
1950-09-26,1858200,9791.03984195384,9797.505672904434,9804.766212677656
1950-09-27,1858200,9787.808634223558,9794.535434220375,9801.801258888125
1950-09-28,1858200,9785.04643087642,9792.018560209284,9799.1824780625
1950-09-29,1858200,9787.477211992533,9794.69058803049,9801.663393950075
1950-09-30,1858200,9789.670278439939,9796.911890594154,9803.86516184428
1950-10-01,1858200,9800.670254875142,9807.93023794336,9815.036275528946
1950-10-02,1858200,9841.13819248215,9849.04922877056,9855.811853774203
1950-10-03,1858200,9839.659867150805,9847.574388610992,9854.488299456007
1950-10-04,1858200,9835.722401579715,9843.726607631694,9850.452269500147
1950-10-05,1858200,9833.274311643218,9841.556082236657,9848.145898583112
1950-10-06,1858200,9830.843677324676,9839.037921990892,9845.791678348198
1950-10-07,1858200,9830.922322882034,9839.171055242696,9845.861015969833
1950-10-08,1858200,9829.991891303445,9838.36569369922,9845.063604348958
1950-10-09,1858200,9828.009658034458,9836.41522954998,9843.162103785413
1950-10-10,1858200,9825.678720383376,9834.15560189468,9840.918139959023
1950-10-11,1858200,9823.993069391025,9832.52533407493,9839.277135726057
1950-10-12,1858200,9821.766217192453,9830.248522624497,9837.136538909552
1950-10-13,1858200,9819.492258032173,9827.9911196514,9834.771618374623
1950-10-14,1858200,9817.84435125607,9826.27595240093,9833.00208329499
1950-10-15,1858200,9815.742475703011,9823.98378022032,9830.761363717746
1950-10-16,1858200,9819.746176195757,9827.9859848608,9834.826125668307
1950-10-17,1858200,9818.180052689484,9826.389930567095,9833.30664411878
1950-10-18,1858200,9816.215370552547,9824.453575812662,9831.50788516895
1950-10-19,1858200,9814.490438531437,9822.613621625202,9829.748424461763
1950-10-20,1858200,9813.15679357848,9821.379983843499,9828.317620673502
1950-10-21,1858200,9810.96445277215,9819.292007619631,9826.406453039821
1950-10-22,1858200,9809.39851336084,9817.56476668628,9824.753770195246
1950-10-23,1858200,9806.161170880772,9814.16528881455,9821.43308566774
1950-10-24,1858200,9803.194986948398,9811.267374987394,9818.674880300154
1950-10-25,1858200,9801.037627056001,9808.989281943857,9816.363075289108
1950-10-26,1858200,9798.564067818123,9806.388141324156,9813.632362628941
1950-10-27,1858200,9796.285267222378,9804.053974973547,9811.30169151217
1950-10-28,1858200,9794.463021132908,9802.177197914913,9809.395555424078
1950-10-29,1858200,9792.926408017489,9800.7286922656,9808.072274128894
1950-10-30,1858200,9791.339159826803,9799.088571094195,9806.614521339809
1950-10-31,1858200,9789.667488785242,9797.421711022354,9805.005611805058
1950-11-01,1858200,9791.968263188206,9799.772122628501,9807.1924028762
1950-11-02,1858200,9790.39780364808,9798.337767626788,9805.810187914307
1950-11-03,1858200,9787.70574453165,9795.680731518845,9803.282157647385
1950-11-04,1858200,9784.975565188675,9793.073178933872,9800.707532044464
1950-11-05,1858200,9782.391172457154,9790.516590381954,9798.012092872008
1950-11-06,1858200,9779.719597445008,9787.840349296494,9795.128390910008
1950-11-07,1858200,9778.904530798052,9787.06446357791,9794.271410407287
1950-11-08,1858200,9782.468501026055,9790.740528415832,9797.946530137771
1950-11-09,1858200,9782.457560052962,9790.594068913528,9797.785342865249
1950-11-10,1858200,9781.163042913162,9789.03046770228,9796.279543517288
1950-11-11,1858200,9779.370925215617,9787.462116790934,9794.419722284707
1950-11-12,1858200,9777.430746010526,9785.681621730637,9792.765331937295
1950-11-13,1858200,9775.410257323052,9783.675839840362,9790.823670027847
1950-11-14,1858200,9773.333298514113,9781.65193615493,9788.8194216668
1950-11-15,1858200,9773.771343985623,9782.070673228207,9789.236340294083
1950-11-16,1858200,9783.442716372534,9791.992690273319,9798.933232144502
1950-11-17,1858200,9782.008138091975,9790.510075340972,9797.4999339752
1950-11-18,1858200,9780.473378171588,9789.176507821365,9796.004384654505
1950-11-19,1858200,9778.785562999907,9787.466993346688,9794.32604538458
1950-11-20,1858200,9777.16827204906,9785.909864722145,9792.783486566683
1950-11-21,1858200,9775.027590320198,9783.883076505672,9790.858232360071
1950-11-22,1858200,9775.012154260185,9783.839479262608,9790.926040144248
1950-11-23,1858200,9774.801052146355,9783.633007547938,9790.656714989125
1950-11-24,1858200,9773.361512039522,9782.141174430983,9789.238587267244
1950-11-25,1858200,9771.143267602201,9779.944759036887,9787.040633845576
1950-11-26,1858200,9769.025368617684,9777.82704438849,9785.020285621673
1950-11-27,1858200,9766.958767230883,9775.68816318423,9782.94359914355
1950-11-28,1858200,9764.983966782354,9773.749391543335,9781.118903660754
1950-11-29,1858200,9763.434496924572,9772.153559117214,9779.573645283745
1950-11-30,1858200,9761.810046234801,9770.671346034578,9777.986154696056
1950-12-01,1858200,9759.954627234689,9768.817920603142,9776.146518506921
1950-12-02,1858200,9762.283939721994,9771.282070312436,9778.488462372816
1950-12-03,1858200,9762.152908204316,9771.18423879398,9778.339410177512
1950-12-04,1858200,9761.075491940546,9770.10528009661,9777.274435199106
1950-12-05,1858200,9768.381092324244,9777.448195434257,9785.052426254144
1950-12-06,1858200,9772.106375874595,9781.128102372282,9788.60967838029
1950-12-07,1858200,9776.219849727458,9785.079678235821,9792.453847687548
1950-12-08,1858200,9780.95386032538,9789.748980305198,9797.118036446136
1950-12-09,1858200,9778.67069257783,9787.53587950434,9794.886974506151
1950-12-10,1858200,9777.124564913309,9786.078943613946,9793.47184038513
1950-12-11,1858200,9776.669020359124,9785.634030617286,9793.099351871151
1950-12-12,1858200,9775.222531283636,9784.05056532966,9791.620270407428
1950-12-13,1858200,9773.847119332273,9782.54450815636,9790.202472474106
1950-12-14,1858200,9773.851285277533,9782.631959638236,9790.301546208984
1950-12-15,1858200,9774.013603724401,9782.646860358382,9790.27393372205
1950-12-16,1858200,9772.281005501782,9781.00880661184,9788.586991915654
1950-12-17,1858200,9770.496374265582,9779.333883457257,9786.722125510398
1950-12-18,1858200,9768.702938336673,9777.63948420739,9785.020201415444
1950-12-19,1858200,9768.463670546782,9777.297235393136,9784.878931603344
1950-12-20,1858200,9766.545650584721,9775.53389996205,9783.191337853712
1950-12-21,1858200,9764.622224722338,9773.784721724065,9781.365925859307
1950-12-22,1858200,9762.99906664055,9772.11015204289,9779.737220899666
1950-12-23,1858200,9761.433593890955,9770.52630577778,9778.228286554266
1950-12-24,1858200,9760.041059143918,9769.119323263621,9776.735084394233
1950-12-25,1858200,9759.570842750716,9768.492784130423,9775.999848476127
1950-12-26,1858200,9758.973643799127,9767.858145374401,9775.359514534455
1950-12-27,1858200,9757.214572917695,9766.047920167872,9773.47380154943
1950-12-28,1858200,9756.115887156404,9764.950466913204,9772.359250265266
1950-12-29,1858200,9754.65199653526,9763.347891673373,9770.945832429767
1950-12-30,1858200,9753.151438642108,9761.682143055852,9769.406531875664
1950-12-31,1858200,9751.555574250553,9760.10209679111,9767.888863397351
1951-01-01,1858200,9750.045156952921,9758.645910568319,9766.525215758707
1951-01-02,1858200,9749.53103084867,9758.178607596044,9766.037309772124
1951-01-03,1858200,9749.29667047515,9757.978705069596,9765.755924544981
1951-01-04,1858200,9748.517649297071,9757.292896299577,9765.145061324909
1951-01-05,1858200,9748.498753219777,9757.418256756573,9765.24083406313
1951-01-06,1858200,9747.630839475394,9756.398498396298,9764.222723809442
1951-01-07,1858200,9746.056724301234,9754.797693913579,9762.654700804913
1951-01-08,1858200,9744.37321272453,9753.056483878303,9760.788208051792
1951-01-09,1858200,9742.540106223769,9751.157098695956,9759.033172550728
1951-01-10,1858200,9741.07314658698,9749.69138904104,9757.600312320908
1951-01-11,1858200,9739.733596983693,9748.250833340488,9756.12279188111
1951-01-12,1858200,9738.226518236315,9746.765006371723,9754.62972920356
1951-01-13,1858200,9736.713318065587,9745.160008630133,9752.913584353066
1951-01-14,1858200,9735.325427878497,9743.668075748285,9751.597140438564
1951-01-15,1858200,9733.864607847714,9742.33056483775,9750.192822616842
1951-01-16,1858200,9732.475805405174,9740.835888491954,9748.721905710878
1951-01-17,1858200,9731.05766992524,9739.43207805232,9747.133476886549
1951-01-18,1858200,9729.607439039886,9737.940982914015,9745.76964783888
1951-01-19,1858200,9728.199630358744,9736.442660563192,9744.397323830015
1951-01-20,1858200,9726.726094833062,9735.051485125485,9742.938462444108
1951-01-21,1858200,9725.312179005421,9733.561278721507,9741.384329044275
1951-01-22,1858200,9724.294533355445,9732.571975461688,9740.355768305817
1951-01-23,1858200,9723.483346356094,9731.99400580994,9739.54879333023
1951-01-24,1858200,9722.530212784372,9731.050276950895,9738.541256397093
1951-01-25,1858200,9721.014211303736,9729.602355720366,9737.150883902374
1951-01-26,1858200,9720.24593741992,9728.765195517128,9736.41642620429
1951-01-27,1858200,9720.832404185154,9729.454552117906,9737.066861213538
1951-01-28,1858200,9719.253155868475,9727.829698806047,9735.398460736698
1951-01-29,1858200,9717.400198682946,9726.104519391247,9733.527227470895
1951-01-30,1858200,9715.404251151915,9724.17237892218,9731.474856746296
1951-01-31,1858200,9713.628260856269,9722.172014911328,9729.531877496607
1951-02-01,1858200,9712.03776243114,9720.680595427199,9727.819969596563
1951-02-02,1858200,9710.54619645635,9719.130895245413,9726.307632322336
1951-02-03,1858200,9709.012114372828,9717.515209275367,9724.758834387416
1951-02-04,1858200,9707.644449170828,9715.933697767592,9723.249643923478
1951-02-05,1858200,9706.169210086573,9714.546625744746,9721.805547308059
1951-02-06,1858200,9708.775325965631,9717.115470302791,9724.403199161581
1951-02-07,1858200,9708.254756726874,9716.748444406981,9723.845852656537
1951-02-08,1858200,9706.676515750627,9715.208841297164,9722.363630857402
1951-02-09,1858200,9704.929473305452,9713.558738820568,9720.661749928877
1951-02-10,1858200,9703.407485175121,9712.056201819574,9719.163137441878
1951-02-11,1858200,9701.903448933852,9710.649113242982,9717.701764757578
1951-02-12,1858200,9701.014598260077,9709.582349639939,9716.75892435165
1951-02-13,1858200,9699.608826065376,9708.176961660214,9715.269749829142
1951-02-14,1858200,9698.017476853081,9706.637477593578,9713.65722864215
1951-02-15,1858200,9696.336015762416,9704.91554600241,9712.05928142826
1951-02-16,1858200,9694.610095861906,9703.246802961534,9710.522721760022
1951-02-17,1858200,9693.165665192793,9701.64769972581,9709.073175581925
1951-02-18,1858200,9691.75322745834,9700.148887359683,9707.69089080762
1951-02-19,1858200,9690.226604514159,9698.616470404975,9706.073369326608
1951-02-20,1858200,9688.530669088754,9696.937066827082,9704.43620247097
1951-02-21,1858200,9686.856004968067,9695.354386289322,9703.046231291479
1951-02-22,1858200,9685.310254690185,9693.858391250542,9701.55912076543
1951-02-23,1858200,9683.791565804004,9692.409558728868,9700.155145628956
1951-02-24,1858200,9682.864197798495,9691.53010855505,9699.288687885957
1951-02-25,1858200,9688.306379612994,9697.047044695293,9704.702918493178
1951-02-26,1858200,9702.647511340958,9711.816818650168,9719.011760287593
1951-02-27,1858200,9700.504472238703,9709.512412352968,9716.795165544285
1951-02-28,1858200,9707.172698513541,9716.21966342775,9723.641230675494
1951-03-01,1858200,9710.124962262353,9719.416943853954,9726.849271606587
1951-03-02,1858200,9710.980577896218,9720.203617030082,9727.660635849843
1951-03-03,1858200,9723.698389883692,9733.945941374128,9742.122769256743
1951-03-04,1858200,9723.053567801067,9733.375326188652,9741.538341842337
1951-03-05,1858200,9721.47655678247,9731.81142118264,9739.984389899939
1951-03-06,1858200,9720.10632555739,9730.304625275985,9738.526346791507
1951-03-07,1858200,9719.040254743832,9729.251160907905,9737.512426718378
1951-03-08,1858200,9719.75751430769,9730.161107803578,9738.311138153971
1951-03-09,1858200,9718.1509449365,9728.570491002924,9736.757569351543
1951-03-10,1858200,9716.59882860276,9726.925355210875,9734.956411740703
1951-03-11,1858200,9720.973577846395,9731.257281066344,9739.614061010878
1951-03-12,1858200,9722.887559735773,9733.257324988266,9741.61463804754
1951-03-13,1858200,9724.985195549936,9735.468190468098,9743.755765221933
1951-03-14,1858200,9723.238367862827,9733.570131881039,9742.013539703727
1951-03-15,1858200,9721.731676453504,9731.92683191337,9740.497914140713
1951-03-16,1858200,9719.916799180648,9730.206320544097,9738.792108404507
1951-03-17,1858200,9718.085428292303,9728.520323305409,9736.955856044113
1951-03-18,1858200,9738.699637428139,9748.81748753669,9757.327664543089
1951-03-19,1858200,9735.841055257479,9745.966036376953,9754.517850639611
1951-03-20,1858200,9734.393318396622,9744.491723435196,9753.16225876321
1951-03-21,1858200,9732.819624618289,9742.807910033065,9751.580097606522
1951-03-22,1858200,9730.785908845544,9740.858771542946,9749.93866825714
1951-03-23,1858200,9729.912190149582,9740.130381914463,9749.039106093045
1951-03-24,1858200,9728.93997363796,9739.23278369972,9748.103784937863
1951-03-25,1858200,9727.151944706124,9737.639362573002,9746.481869496829
1951-03-26,1858200,9725.571710215618,9735.998283303623,9744.819512778795
1951-03-27,1858200,9724.12967929381,9734.534828459655,9743.315063612927
1951-03-28,1858200,9725.363664774568,9735.80116313086,9744.616532331223
1951-03-29,1858200,9724.624278328374,9735.086626639379,9744.008632780487
1951-03-30,1858200,9724.075845840434,9734.609181676944,9743.46168717573
1951-03-31,1858200,9723.874706588333,9734.439729858059,9743.331798354959
1951-04-01,1858200,9723.267041035459,9733.82184918499,9742.554322447872
1951-04-02,1858200,9720.980461580963,9731.72255176621,9740.44904066873
1951-04-03,1858200,9718.95485147597,9729.506887906055,9738.295535003015
1951-04-04,1858200,9717.263518398666,9727.70336769804,9736.39820679011
1951-04-05,1858200,9715.513857895567,9726.029114060711,9734.538073348747
1951-04-06,1858200,9713.51585639775,9724.018214896994,9732.255864140705
1951-04-07,1858200,9733.34104850075,9743.44520009074,9751.751966668227
1951-04-08,1858200,9739.875010316817,9749.429168133622,9757.909932782804
1951-04-09,1858200,9738.58104610426,9748.12865401135,9756.591806557615
1951-04-10,1858200,9736.552902511645,9745.962187992016,9754.560364936104
1951-04-11,1858200,9735.349152213397,9744.831094574114,9753.313919347203
1951-04-12,1858200,9738.11879661886,9747.57220907566,9756.01016808805
1951-04-13,1858200,9738.788212612853,9748.369768016935,9756.762057945381
1951-04-14,1858200,9737.224090105667,9746.780025889708,9755.22385124218
1951-04-15,1858200,9735.605460581006,9745.269956737502,9753.751963295932
1951-04-16,1858200,9734.058612456294,9743.716497236368,9752.10819973643
1951-04-17,1858200,9732.22848246557,9741.871275893433,9750.442181153921
1951-04-18,1858200,9732.530975800244,9742.205695415018,9750.830155494325
1951-04-19,1858200,9730.65327043014,9740.263407820232,9748.976016756871
1951-04-20,1858200,9729.070538540564,9738.710655254738,9747.345492264214
1951-04-21,1858200,9741.898334795664,9751.261374587379,9758.8279248161
1951-04-22,1858200,9741.549397228238,9750.858549191347,9758.303158136774
1951-04-23,1858200,9739.565117498722,9748.833513653288,9756.201844152241
1951-04-24,1858200,9738.028333785343,9747.25450619974,9754.545715847282
1951-04-25,1858200,9737.61663129433,9747.006671875497,9754.346949397679
1951-04-26,1858200,9736.427648403924,9745.847007025926,9753.295498330765
1951-04-27,1858200,9738.265252253981,9747.58757319571,9755.175060471862
1951-04-28,1858200,9736.707625624207,9746.225933633934,9753.704062336172
1951-04-29,1858200,9735.602775697052,9745.236059941446,9752.655876536584
1951-04-30,1858200,9735.202139971301,9744.874615314464,9752.374745126339
1951-05-01,1858200,9733.71691880508,9743.41799938268,9751.028175803232
1951-05-02,1858200,9733.556366295172,9743.377422106478,9750.882651492873
1951-05-03,1858200,9734.131531368083,9743.855600131094,9751.427467294625
1951-05-04,1858200,9732.746428462882,9742.460925137466,9749.998544724176
1951-05-05,1858200,9739.861557620374,9749.811169497763,9757.043210661817
1951-05-06,1858200,9739.844643280947,9749.818764892656,9757.167404972837
1951-05-07,1858200,9738.399209171217,9748.359079675663,9755.745198673496
1951-05-08,1858200,9736.180302409379,9746.309802676864,9753.558872401114
1951-05-09,1858200,9731.955511444741,9741.942447376417,9749.141545415438
1951-05-10,1858200,9729.17172245565,9739.164971337937,9746.446383205144
1951-05-11,1858200,9726.217431734252,9736.132855237483,9743.578259499493
1951-05-12,1858200,9721.192993831137,9731.279368926036,9738.697168188242
1951-05-13,1858200,9715.547578657011,9725.758297229051,9732.979969764052
1951-05-14,1858200,9710.675971449895,9720.663563499664,9728.048853540617
1951-05-15,1858200,9717.239798132165,9727.66446232767,9735.342977528799
1951-05-16,1858200,9741.288868384183,9750.377856112835,9758.772581032365
1951-05-17,1858200,9739.802996810122,9749.018096939486,9757.35201479726
1951-05-18,1858200,9740.294476186467,9749.418927217073,9757.743834063927
1951-05-19,1858200,9743.581410045426,9752.837571390439,9760.999777671856
1951-05-20,1858200,9742.543661067735,9751.808243884036,9759.866927020284
1951-05-21,1858200,9739.370575120556,9748.633040515168,9756.625057794501
1951-05-22,1858200,9734.776903184465,9743.8938800473,9751.95784072659
1951-05-23,1858200,9730.877917405622,9739.792691253942,9748.090115664065
1951-05-24,1858200,9726.185472617379,9735.207137278294,9743.480214838135
1951-05-25,1858200,9723.967617511313,9732.936088918825,9741.159780695798
1951-05-26,1858200,9733.894822144968,9743.304889050414,9751.655394701324
1951-05-27,1858200,9732.344923635028,9741.795258776761,9750.203977897892
1951-05-28,1858200,9728.736236748424,9738.17384942326,9746.879978636302
1951-05-29,1858200,9726.684911309836,9736.059811252497,9744.709884142118
1951-05-30,1858200,9723.852180217556,9733.49687482065,9742.159783652607
1951-05-31,1858200,9723.171101938882,9732.81723923469,9741.529949465157
